Fecha del HC,Turno,Crcy,Fecha Nacimiento,Edad,Genero,Estado Civil,Hijos,Fecha de ingreso,Antigüedad,Lugar de nacimiento,Escolaridad
2/26/2019,TURNO 01,MXN,8/18/1976,42.6,Male,Marr.,4,8/23/2010,8.5,PATZCUARO,Carrera técnica
2/26/2019,TURNO 01,MXN,5/9/1989,29.8,Female,Marr.,2,8/23/2010,8.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,9/2/1988,30.5,Male,Single,0,8/25/2010,8.5,JUAREZ,Carrera técnica
2/26/2019,TURNO 03,MXN,7/12/1990,28.6,Male,Marr.,2,8/25/2010,8.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,11/13/1978,40.3,Male,SigOth,3,8/23/2010,8.5,TUXTEPEC,Bachillerato generál
2/26/2019,TURNO 01,MXN,3/27/1970,49,Male,Single,2,8/23/2010,8.5,JIMENEZ,Universidad
2/26/2019,TURNO 04,MXN,6/22/1991,27.7,Male,SigOth,1,9/2/2010,8.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/15/1981,37.5,Male,Marr.,1,9/2/2010,8.5,CANDELARIA,Universidad
2/26/2019,TURNO 03,MXN,1/23/1977,42.1,Male,SigOth,3,9/2/2010,8.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/17/1960,59.2,Male,Marr.,4,9/2/2010,8.5,COAHUILA,Secundaria
2/26/2019,TURNO 05,MXN,12/14/1986,32.2,Male,Marr.,2,9/2/2010,8.5,COAHUILA,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/18/1976,42.2,Female,SigOth,3,9/2/2010,8.5,GOMEZ PALACIO,Secundaria
2/26/2019,TURNO 01,MXN,9/13/1969,49.5,Female,Single,2,9/13/2010,8.5,HORIZONTE,Secundaria
2/26/2019,TURNO 01,MXN,11/19/1991,27.3,Male,Single,0,9/13/2010,8.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,1/22/1996,23.1,Female,SigOth,1,8/3/2017,1.6,TABASCO,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/21/1975,43.9,Male,Wid.,1,9/27/2010,8.4,CORONADO,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/23/1974,45,Male,Marr.,2,10/4/2010,8.4,MEXICO,Secundaria
2/26/2019,TURNO 03,MXN,5/22/1990,28.8,Male,Marr.,2,8/3/2017,1.6,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,5/9/1976,42.8,Male,Marr.,2,8/3/2017,1.6,CD JUAREZ,Carrera técnica
2/26/2019,TURNO 02,MXN,11/28/1995,23.3,Male,SigOth,0,8/3/2017,1.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,10/23/1996,22.4,Male,Single,0,8/3/2017,1.6,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,2/14/1998,21,Male,Single,1,8/3/2017,1.6,CHIHUAHUA,Universidad
2/26/2019,TURNO 03,MXN,1/25/1999,20.1,Male,Single,0,8/3/2017,1.6,CHIHUAHUA,Universidad
2/26/2019,TURNO 04,MXN,5/15/1998,20.8,Male,Single,0,8/3/2017,1.6,CHIHUAHUA,Carrera técnica
2/26/2019,TURNO 05,MXN,11/22/1998,20.3,Male,Single,0,8/3/2017,1.6,CD JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,11/28/1998,20.3,Male,Single,0,8/3/2017,1.6,CD JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,2/24/1998,21,Male,Single,0,8/3/2017,1.6,CHIHUAHUA,Universidad
2/26/2019,TURNO 01,MXN,9/12/1995,23.5,Female,Single,1,8/3/2017,1.6,COAHUILA DE ZARAGOZA,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/4/1998,20.7,Male,SigOth,1,8/10/2017,1.5,HIDALGO DEL PARRAL,Secundaria
2/26/2019,TURNO 03,MXN,7/13/1993,25.6,Male,Single,0,8/10/2017,1.5,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,6/27/1986,32.7,Female,Single,2,8/10/2017,1.5,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,5/18/1987,31.8,Male,Marr.,2,8/10/2017,1.5,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,3/9/1998,21,Male,Single,0,8/10/2017,1.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,9/23/1994,24.4,Male,Marr.,3,8/10/2017,1.5,JUAREZ,Secundaria
2/26/2019,ADMINIST,MXN,7/24/1987,31.6,Male,Single,0,8/10/2017,1.5,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,7/22/1988,30.6,Female,Single,0,8/10/2017,1.5,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,6/6/1975,43.8,Male,Div.,2,8/10/2017,1.5,TZINTZUNTZAN,Carrera técnica
2/26/2019,TURNO 01,MXN,2/7/1999,20.1,Male,Single,0,8/10/2017,1.5,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,6/29/1996,22.7,Male,Single,0,8/17/2017,1.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/24/1999,20.1,Male,Single,0,8/17/2017,1.5,DURANGO,
2/26/2019,TURNO 01,MXN,10/6/1968,50.4,Male,Marr.,2,8/17/2017,1.5,COAHUILA,Carrera técnica
2/26/2019,TURNO 04,MXN,11/22/1980,38.3,Male,Single,0,8/17/2017,1.5,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,8/18/1997,21.5,Male,SigOth,1,8/24/2017,1.5,CARDENAS,Bachillerato generál
2/26/2019,TURNO 02,MXN,7/12/1987,31.6,Male,Marr.,2,8/17/2017,1.5,DISTRITO FEDERAL,Secundaria
2/26/2019,TURNO 04,MXN,7/19/1979,39.6,Female,Marr.,2,5/13/2013,5.8,HORIZONTE,Secundaria
2/26/2019,TURNO 01,MXN,6/20/1992,26.7,Male,Marr.,2,8/24/2017,1.5,CHIAPAS,Bachillerato generál
2/26/2019,TURNO 05,MXN,3/22/1981,38,Male,Marr.,1,8/24/2017,1.5,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,2/25/1979,40,Male,Marr.,1,8/24/2017,1.5,DURANGO,Bachillerato generál
2/26/2019,TURNO 05,MXN,8/6/1992,26.6,Male,SigOth,0,10/19/2010,8.4,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,5/12/1992,26.8,Male,Single,0,10/20/2010,8.4,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/14/1992,26.6,Female,Single,0,10/26/2010,8.3,"CD. JUAREZ, CHIH",Carrera técnica
2/26/2019,TURNO 01,MXN,12/25/1997,21.2,Male,Single,0,8/24/2017,1.5,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,1/5/1987,32.2,Female,Single,2,10/26/2010,8.3,CD. JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,6/22/1995,23.7,Male,SigOth,1,8/24/2017,1.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/23/1981,37.9,Female,SigOth,2,11/9/2010,8.3,PALO DULCE VER,Bachillerato generál
2/26/2019,TURNO 01,MXN,6/28/1970,48.7,Female,Marr.,3,11/9/2010,8.3,EJIDO CARRANZA DGO,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/22/1989,29.9,Male,SigOth,3,11/9/2010,8.3,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,7/17/1980,38.6,Female,Marr.,4,11/9/2010,8.3,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/16/1986,33.1,Male,Single,1,11/9/2010,8.3,CAPILLA OAX,Carrera técnica
2/26/2019,TURNO 01,MXN,2/23/1977,42,Male,Div.,3,11/15/2010,8.3,MEXICO D.F,Bachillerato generál
2/26/2019,TURNO 03,MXN,4/5/1989,29.9,Male,Single,0,11/17/2010,8.3,COAHUILA,Bachillerato generál
2/26/2019,TURNO 02,MXN,2/18/1982,37,Female,Single,0,11/17/2010,8.3,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,8/21/1973,45.5,Female,Marr.,2,11/17/2010,8.3,CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/17/1963,56.1,Male,Marr.,2,11/24/2010,8.3,CD. JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,3/19/1978,41,Female,SigOth,4,12/1/2010,8.2,DURANGO,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/1/1983,35.6,Male,Div.,2,12/16/2010,8.2,"LA CANTERA, FRESNILLO",Carrera técnica
2/26/2019,TURNO 01,MXN,7/16/1990,28.6,Male,SigOth,0,12/16/2010,8.2,CD. JUAREZ,Carrera técnica
2/26/2019,TURNO 02,MXN,11/29/1977,41.3,Male,Marr.,3,1/5/2011,8.1,MEXICO,Universidad
2/26/2019,TURNO 01,MXN,3/25/1985,33.9,Male,Marr.,3,1/24/2011,8.1,JUAREZ,Universidad
2/26/2019,TURNO 04,MXN,6/4/1975,43.8,Female,Single,1,1/26/2011,8.1,GOMEZ PALACIO,Bachillerato generál
2/26/2019,TURNO 03,MXN,7/20/1985,33.6,Male,SigOth,2,1/26/2011,8.1,CD JUAREZ,Secundaria
2/26/2019,TURNO 03,MXN,9/16/1991,27.5,Male,SigOth,1,1/27/2011,8.1,GOMEZ PALACIO,Bachillerato generál
2/26/2019,TURNO 05,MXN,11/7/1964,54.3,Male,Marr.,2,1/26/2011,8.1,ESTADO DE MEXICO,Bachillerato generál
2/26/2019,TURNO 04,MXN,5/10/1986,32.8,Male,Marr.,3,1/26/2011,8.1,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,3/9/1975,44,Male,SigOth,2,1/26/2011,8.1,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,8/26/1990,28.5,Female,Marr.,1,1/26/2011,8.1,JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,12/30/1976,42.2,Female,Marr.,4,2/3/2011,8.1,COAHUILA,Secundaria
2/26/2019,TURNO 04,MXN,11/23/1983,35.3,Male,Single,3,2/2/2011,8.1,MEXICO D.F,Bachillerato generál
2/26/2019,TURNO 02,MXN,4/17/1991,27.9,Male,SigOth,1,2/2/2011,8.1,SAN LUIS POTOSI,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/14/1984,34.6,Female,Marr.,3,2/16/2011,8,COMONFORT,Bachillerato generál
2/26/2019,TURNO 02,MXN,5/12/1983,35.8,Female,Single,2,2/16/2011,8,VILLA HIDALGO,Secundaria
2/26/2019,TURNO 02,MXN,5/27/1977,41.8,Male,Marr.,2,2/16/2011,8,DURANGO,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/10/1968,51.1,Female,Marr.,3,2/16/2011,8,CD JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,9/19/1982,36.5,Male,Marr.,2,3/15/2018,1,CIUDAD JUAREZ,Carrera técnica
2/26/2019,ADMINIST,MXN,2/28/1990,29,Male,Single,0,3/23/2011,7.9,CD JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,5/12/1984,34.8,Male,SigOth,4,3/23/2011,7.9,IXCATLAN,Universidad
2/26/2019,TURNO 03,MXN,7/25/1983,35.6,Male,SigOth,1,4/13/2011,7.9,CD JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,11/20/1990,28.3,Male,Single,0,4/14/2011,7.9,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,11/6/1971,47.3,Male,Marr.,5,4/13/2011,7.9,CD JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,6/30/1974,44.7,Male,Marr.,2,4/13/2011,7.9,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,4/8/1974,44.9,Male,Div.,2,4/13/2011,7.9,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,7/28/1987,31.6,Female,SigOth,1,4/21/2011,7.9,JUAREZ,Carrera técnica
2/26/2019,TURNO 03,MXN,12/2/1972,46.3,Male,Single,0,4/20/2011,7.9,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/10/1980,39.1,Male,Marr.,4,4/27/2011,7.8,TORREON,Bachillerato generál
2/26/2019,TURNO 02,MXN,11/6/1972,46.3,Male,Marr.,1,5/5/2011,7.8,ORIZABA,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/15/1985,33.2,Female,Marr.,1,5/16/2011,7.8,CD JUAREZ,Carrera técnica
2/26/2019,TURNO 02,MXN,4/14/1965,53.9,Male,Marr.,2,5/25/2011,7.8,DURANGO,Bachillerato generál
2/26/2019,TURNO 05,MXN,5/25/1982,36.8,Male,SigOth,1,5/30/2011,7.8,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,12/29/1964,54.2,Male,Marr.,2,7/13/2011,7.6,TORREON,Bachillerato generál
2/26/2019,TURNO 03,MXN,5/28/1988,30.8,Male,SigOth,1,7/27/2011,7.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,11/21/1991,27.3,Male,Single,0,7/27/2011,7.6,JIMENEZ,Universidad
2/26/2019,TURNO 02,MXN,6/4/1974,44.8,Male,Marr.,2,8/2/2011,7.6,CD JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,4/14/1993,25.9,Male,Marr.,1,8/4/2011,7.6,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,2/21/1967,52,Male,SigOth,3,8/10/2011,7.6,CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/18/1964,54.6,Female,Marr.,5,9/14/2011,7.5,OJINAGA,Secundaria
2/26/2019,TURNO 04,MXN,9/22/1985,33.5,Male,SigOth,1,9/14/2011,7.5,PANUCO,Secundaria
2/26/2019,TURNO 04,MXN,12/28/1989,29.2,Male,SigOth,1,10/12/2011,7.4,ZACATECAS,Secundaria
2/26/2019,TURNO 03,MXN,7/13/1992,26.6,Male,SigOth,1,10/12/2011,7.4,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,9/3/1986,32.5,Male,Single,1,8/31/2017,1.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/21/1991,28,Male,Single,0,8/31/2017,1.5,VERACRUZ,Secundaria
2/26/2019,TURNO 01,MXN,9/30/1988,30.4,Male,SigOth,1,11/16/2011,7.3,TORREON,Secundaria
2/26/2019,TURNO 02,MXN,6/19/1982,36.7,Male,SigOth,2,11/16/2011,7.3,VERACRUZ VER,Carrera técnica
2/26/2019,TURNO 03,MXN,6/11/1992,26.7,Male,Marr.,2,3/22/2018,0.9,DURANGO,Carrera técnica
2/26/2019,ADMINIST,MXN,5/29/1987,31.8,Male,SigOth,1,8/31/2017,1.5,COAHUILA,Carrera técnica
2/26/2019,TURNO 01,MXN,5/26/1968,50.8,Male,Marr.,2,8/31/2017,1.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,9/5/1975,43.5,Male,Marr.,2,12/8/2011,7.2,LA PUNTA COSIO,Secundaria
2/26/2019,TURNO 03,MXN,6/16/1972,46.7,Male,SigOth,2,1/4/2012,7.2,CIUDAD JUAREZ,Carrera técnica
2/26/2019,TURNO 03,MXN,10/12/1974,44.4,Male,Marr.,2,1/18/2012,7.1,ACAYUCAN VER,Bachillerato generál
2/26/2019,TURNO 04,MXN,1/1/1992,27.2,Female,Single,1,2/2/2012,7.1,TEPIC NAYARIT,Bachillerato generál
2/26/2019,TURNO 03,MXN,4/1/1992,26.9,Male,Single,0,2/2/2012,7.1,TOLUCA MEXICO,Universidad
2/26/2019,TURNO 05,MXN,4/14/1992,26.9,Male,SigOth,1,2/13/2012,7,OAXACA,Bachillerato generál
2/26/2019,TURNO 04,MXN,12/15/1976,42.2,Male,Marr.,2,2/13/2012,7,CINTALAPA DE FIGUEROA,Bachillerato generál
2/26/2019,TURNO 02,MXN,2/23/1993,26,Male,Single,0,2/14/2012,7,GOMEZ PALACIO,Bachillerato generál
2/26/2019,ADMINIST,MXN,6/6/1988,30.7,Male,Single,0,2/15/2012,7,CD JUAREZ CHIH,Carrera técnica
2/26/2019,TURNO 01,MXN,6/18/1980,38.7,Female,SigOth,4,2/15/2012,7,JALISCO,Universidad
2/26/2019,TURNO 01,MXN,7/5/1982,36.7,Male,Single,0,2/16/2012,7,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/12/1989,29.6,Male,Single,0,2/16/2012,7,JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,5/30/1984,34.8,Male,Single,2,2/22/2012,7,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,2/12/1979,40.1,Female,Div.,2,2/22/2012,7,TORREON,Bachillerato generál
2/26/2019,TURNO 01,MXN,5/5/1993,25.8,Male,Marr.,1,2/22/2012,7,CD. JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,2/16/1987,32,Male,Single,0,2/22/2012,7,PARRAL CHIH,Secundaria
2/26/2019,TURNO 04,MXN,6/1/1987,31.8,Female,SigOth,2,2/29/2012,7,TORREON,Carrera técnica
2/26/2019,TURNO 03,MXN,11/9/1983,35.3,Male,Marr.,2,8/17/2016,2.5,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 03,MXN,12/6/1970,48.3,Male,Marr.,2,2/29/2012,7,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 04,MXN,8/6/1979,39.6,Female,SigOth,3,3/8/2012,7,DURANGO,Universidad
2/26/2019,TURNO 04,MXN,5/3/1993,25.8,Male,Single,0,3/7/2012,7,DURANGO,Universidad
2/26/2019,TURNO 03,MXN,11/30/1983,35.3,Male,SigOth,1,3/14/2012,7,STA BARBARA,Universidad
2/26/2019,ADMINIST,MXN,6/17/1973,45.7,Male,SigOth,2,3/14/2012,7,OAXACA,Bachillerato generál
2/26/2019,TURNO 02,MXN,6/3/1968,50.8,Male,Marr.,3,3/15/2012,7,CHIAPAS,Bachillerato generál
2/26/2019,TURNO 05,MXN,9/11/1991,27.5,Male,Single,0,3/17/2012,7,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,6/7/1990,28.7,Male,SigOth,2,3/17/2012,7,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/25/1989,30.1,Female,Single,0,3/28/2012,6.9,CD. JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,4/16/1993,25.9,Male,Single,0,4/7/2012,6.9,CD. JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,11/19/1981,37.3,Female,Marr.,3,4/5/2012,6.9,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,3/8/1983,36,Female,SigOth,1,4/4/2012,6.9,CD JUAREZ,Secundaria
2/26/2019,ADMINIST,MXN,8/16/1993,25.5,Female,Single,0,4/4/2012,6.9,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/21/1993,25.4,Male,Single,0,4/4/2012,6.9,CAMPECHE,Secundaria
2/26/2019,TURNO 03,MXN,3/27/1985,33.9,Male,Wid.,1,4/11/2012,6.9,LERDO DE TEJADA,Bachillerato generál
2/26/2019,TURNO 02,MXN,4/15/1985,33.9,Female,SigOth,2,4/11/2012,6.9,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/20/1965,54.1,Male,Marr.,3,3/25/2015,3.9,CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 03,MXN,9/13/1988,30.5,Female,Single,2,4/19/2012,6.9,CD. JUAREZ,Secundaria
2/26/2019,TURNO 04,MXN,11/28/1986,32.3,Female,SigOth,2,4/21/2012,6.9,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,12/2/1989,29.3,Male,SigOth,1,4/21/2012,6.9,JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,11/2/1993,25.3,Male,Single,0,4/28/2012,6.8,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,2/8/1968,51.1,Male,SigOth,1,5/9/2012,6.8,DURANGO,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/12/1979,40.2,Male,Marr.,3,7/4/2012,6.7,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/24/1992,27.1,Male,Single,0,8/2/2012,6.6,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/22/1976,43,Female,SigOth,4,8/2/2012,6.6,TEXCOCO,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/27/1986,32.9,Female,Single,0,8/2/2012,6.6,SAN PEDRO,Secundaria
2/26/2019,TURNO 04,MXN,8/21/1993,25.5,Male,Single,1,8/2/2012,6.6,TUXTEPEC,Bachillerato generál
2/26/2019,TURNO 02,MXN,12/5/1989,29.2,Female,Single,1,8/2/2012,6.6,PRAXEDIS GUERRERO,Secundaria
2/26/2019,TURNO 01,MXN,4/10/1972,46.9,Male,Marr.,0,8/15/2012,6.5,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 03,MXN,12/24/1977,41.2,Male,Marr.,1,8/22/2012,6.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,3/10/1976,43,Male,SigOth,1,5/4/2017,1.8,MEXICO,Bachillerato generál
2/26/2019,TURNO 04,MXN,2/11/1992,27.1,Female,Marr.,1,9/4/2012,6.5,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 01,MXN,1/23/1963,56.1,Female,Single,1,9/4/2012,6.5,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 05,MXN,7/10/1992,26.6,Female,Single,2,9/4/2012,6.5,ACAPULCO,Bachillerato generál
2/26/2019,TURNO 05,MXN,1/27/1988,31.1,Male,Marr.,3,9/4/2012,6.5,GOMEZ PALACIO,Universidad
2/26/2019,TURNO 01,MXN,3/23/1989,30,Male,Single,0,9/12/2012,6.5,MEXICO,Universidad
2/26/2019,TURNO 05,MXN,9/16/1978,40.5,Male,Marr.,2,9/19/2012,6.4,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 03,MXN,6/2/1984,34.8,Male,SigOth,1,9/18/2012,6.4,VERACRUZ,Secundaria
2/26/2019,TURNO 01,MXN,8/24/1964,54.5,Female,Single,0,12/17/2012,6.2,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 02,MXN,3/22/1990,29,Female,Single,0,12/17/2012,6.2,CD JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,6/21/1985,33.7,Female,Single,3,12/17/2012,6.2,MATAMOROS,Bachillerato generál
2/26/2019,TURNO 05,MXN,10/12/1988,30.4,Male,Single,2,12/17/2012,6.2,VERACRUZ,Universidad
2/26/2019,TURNO 01,MXN,1/5/1992,27.2,Female,Single,0,12/17/2012,6.2,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 04,MXN,9/19/1991,27.5,Male,SigOth,1,12/17/2012,6.2,TORREON COAH,Bachillerato generál
2/26/2019,TURNO 02,MXN,9/25/1982,36.4,Female,Marr.,1,12/17/2012,6.2,SAN JERONIMO,Secundaria
2/26/2019,TURNO 05,MXN,5/1/1984,34.8,Male,SigOth,3,1/14/2013,6.1,OAXACA,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/4/1993,26.1,Female,Marr.,0,1/14/2013,6.1,TLACHIQUILE,Bachillerato generál
2/26/2019,TURNO 04,MXN,2/23/1994,25,Male,Single,0,1/28/2013,6.1,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,1/28/1977,42.1,Male,Marr.,4,4/27/2016,2.8,TORREON,Bachillerato generál
2/26/2019,TURNO 04,MXN,11/28/1980,38.3,Male,Marr.,2,6/8/2015,3.7,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,11/26/1993,25.3,Male,SigOth,3,2/4/2013,6.1,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 04,MXN,4/24/1992,26.9,Female,Marr.,1,2/4/2013,6.1,CD JUAREZ,Secundaria
2/26/2019,TURNO 03,MXN,8/29/1971,47.5,Female,SigOth,4,2/4/2013,6.1,COAHUILA,Secundaria
2/26/2019,TURNO 03,MXN,12/31/1978,40.2,Male,SigOth,2,2/4/2013,6.1,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 03,MXN,9/26/1990,28.4,Female,Single,0,2/4/2013,6.1,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,1/1/1976,43.2,Female,Single,2,2/4/2013,6.1,ZACATECAS,Bachillerato generál
2/26/2019,TURNO 05,MXN,11/10/1981,37.3,Male,Marr.,2,2/6/2013,6.1,VERACRUZ,Carrera técnica
2/26/2019,TURNO 02,MXN,11/28/1970,48.3,Male,SigOth,0,9/23/2015,3.4,SANTA BARBARA,Bachillerato generál
2/26/2019,TURNO 01,MXN,10/27/1976,42.4,Male,Marr.,2,3/6/2013,6,TORREON,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/15/1993,25.9,Male,Single,0,3/6/2013,6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,5/22/1975,43.8,Male,Single,0,3/6/2013,6,GOMEZ FARIAS,Carrera técnica
2/26/2019,TURNO 01,MXN,11/26/1982,36.3,Male,Marr.,3,3/6/2013,6,COAHUILA,Universidad
2/26/2019,TURNO 01,MXN,2/16/1986,33,Male,Single,0,3/20/2013,5.9,OAXACA,Carrera técnica
2/26/2019,TURNO 01,MXN,5/21/1975,43.8,Male,Marr.,3,3/27/2013,5.9,VERACRUZ,Carrera técnica
2/26/2019,TURNO 04,MXN,6/10/1982,36.7,Male,SigOth,3,4/10/2013,5.9,CD JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,12/23/1991,27.2,Male,Marr.,2,4/10/2013,5.9,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/26/1978,40.5,Male,Marr.,2,4/10/2013,5.9,CD JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,11/29/1994,24.3,Male,Single,0,9/9/2015,3.5,CD JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,4/19/1964,54.9,Male,Marr.,3,4/17/2013,5.9,CAMARGO,Bachillerato generál
2/26/2019,TURNO 03,MXN,3/17/1972,47,Male,Single,0,4/17/2013,5.9,CARLOS CASTILLO,Bachillerato generál
2/26/2019,TURNO 03,MXN,7/24/1972,46.6,Male,SigOth,2,5/2/2013,5.8,SOMBRERETE,Secundaria
2/26/2019,TURNO 02,MXN,12/22/1997,21.2,Male,Single,0,9/7/2017,1.5,CIUDAD JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/28/1965,53.6,Male,Marr.,3,5/2/2013,5.8,COAHUILA,Bachillerato generál
2/26/2019,TURNO 04,MXN,11/26/1979,39.3,Male,Marr.,3,5/2/2013,5.8,COAHUILA,Carrera técnica
2/26/2019,TURNO 01,MXN,4/7/1993,25.9,Male,SigOth,0,5/2/2013,5.8,TEMAPACHE,Secundaria
2/26/2019,TURNO 01,MXN,7/6/1992,26.7,Male,Single,0,5/2/2013,5.8,NVO CASAS GRANDES,Secundaria
2/26/2019,TURNO 02,MXN,11/25/1965,53.3,Male,Marr.,0,5/2/2013,5.8,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,6/26/1987,31.7,Female,SigOth,2,5/2/2013,5.8,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/8/1989,29.6,Male,Single,0,5/2/2013,5.8,CATEMACO,Universidad
2/26/2019,TURNO 04,MXN,4/24/1995,23.9,Male,Single,0,5/8/2013,5.8,SUCHIL,Bachillerato generál
